id,created_at,date,money,bank,who,content,class
1680,,2022/7/22,111,嘟嘟卡,-,嘟嘟卡刷卡回饋,額外收入
1681,,2022/7/21,-2880,大戶卡,-,公司饗泰多代墊,代墊
1682,,2022/7/21,85,Line Bank,-,存款息,額外收入
1683,,2022/7/21,85,Line Bank,-,存款息,額外收入
1684,,2022/7/21,-90,現金,霖,午餐-油蔥雞絲飯,餐費
1685,,2022/7/21,-180,現金,一起,晚餐-八方雲集,餐費
1686,,2022/7/21,234,大戶(軒),-,利息存入,額外收入
1687,,2022/7/21,37,Bankee,-,存款息,額外收入
1688,,2022/7/21,102,大戶(霖),-,利息,額外收入
1689,,2022/7/21,37,Bankee,-,利息存入,額外收入
1690,,2022/7/20,-78,大戶(軒),一起,神奇寶貝仙草凍*2,餐費
1691,,2022/7/20,-79,大戶卡,霖,午餐-711,餐費
1692,,2022/7/20,-590,大戶卡,-,公司豆花代墊,代墊
1693,,2022/7/20,590,現金,-,公司豆花代墊收款,代墊收款
1694,,2022/7/20,-39,大戶卡,軒,茶湯會,飲料
1695,,2022/7/20,-360,大戶卡,一起,晚餐-胖老爹,餐費
1696,,2022/7/20,-220,大戶卡,霖,國泰-泌尿科,醫療
1697,,2022/7/20,2620,大戶(軒),-,湘豬露營住宿費代墊收款,代墊收款
1698,,2022/7/19,-100,現金,霖,午餐-黃金嫩雞飯,餐費
1699,,2022/7/19,-5000,現金,-,現金存入大戶,洗錢
1700,,2022/7/19,5000,大戶(軒),-,現金存入大戶,洗錢
1701,,2022/7/19,-245,現金,-,計程車捷運公司代墊,代墊
1702,,2022/7/18,-250,現金,一起,晚餐-日寶+臭豆腐,餐費
1703,,2022/7/18,-45,現金,軒,麻古,飲料
1704,,2022/7/18,-65,大戶卡,霖,龜記,飲料
1705,,2022/7/18,-130,現金,軒,下午茶-吉十肉桂捲,餐費
1706,,2022/7/18,-270,大戶卡,一起,宵夜-鹹酥雞,餐費
1707,,2022/7/18,450,大戶(軒),-,阿唐雅嫻給的油錢,額外收入
1708,,2022/7/17,-1799,大戶卡,-,和選旅7/17-7/18住宿唐嫻偉琳代墊,代墊
1709,,2022/7/17,-636,大戶卡,一起,和選旅-烤鴨,餐費
1710,,2022/7/17,-30,現金,一起,清心,飲料
1711,,2022/7/17,-2699,大戶卡,一起,和選旅7/17-7/18住宿費,娛樂
1712,,2022/7/17,-1272,大戶卡,-,和選旅烤鴨代墊,代墊
1713,,2022/7/17,6670,現金,-,和選旅住宿+烤鴨收款,代墊收款
1714,,2022/7/17,-16,現金,軒,優酪乳,飲料
1715,,2022/7/17,-130,現金,一起,午餐-鴨香飯,餐費
1716,,2022/7/17,-520,現金,一起,RT餅乾,交際
1717,,2022/7/17,-1360,現金,一起,岩盤浴,娛樂
1718,,2022/7/16,-50,現金,軒,菊姐大腸圈,餐費
1719,,2022/7/16,-30,大戶卡,一起,清心,飲料
1720,,2022/7/16,-30,現金,一起,清心,飲料
1721,,2022/7/16,-120,現金,一起,天婦羅&敏敏外帶一份,餐費
1722,,2022/7/16,-100,現金,軒,排骨酥,餐費
1723,,2022/7/16,-490,現金,一起,朱添鮮魚號生魚片,餐費
1724,,2022/7/16,-200,現金,一起,朱添鮮魚號握壽司,餐費
1725,,2022/7/16,-38,大戶卡,一起,7-11水*2罐,餐費
1726,,2022/7/16,-110,現金,一起,張媽媽肉串香腸,餐費
1727,,2022/7/16,-160,現金,一起,美女麵攤,餐費
1728,,2022/7/15,-13000,大戶(軒),霖,中央下學期學分費(4/6),進修
1729,,2022/7/15,-70,現金,霖,午餐-炒飯加蛋,餐費
1730,,2022/7/14,-558,大戶卡,一起,NUBRA跟沐浴乳,家用
1731,,2022/7/14,400,現金,-,幸萱滷味代墊收款,代墊收款
1732,,2022/7/14,-549,大戶卡,軒,旺喵-背心/吊帶褲/衣服,衣物
1733,,2022/7/14,-5000,現金,-,給敏敏摳摳,交際
1734,,2022/7/14,471,現金,-,朱朱滷味代墊收款,代墊收款
1735,,2022/7/14,-95,現金,霖,午餐-4+Break,餐費
1736,,2022/7/14,-3599,大戶卡,-,和選旅7/17-7/18住宿唐嫻偉琳代墊,代墊
1737,,2022/7/14,-676,大戶卡,-,招財貓衣服退貨,代墊
1738,,2022/7/13,-376,大戶卡,軒,台灣之星電話費,網路
1739,,2022/7/13,-100000,大戶(軒),-,定存股,洗錢
1740,,2022/7/13,-370,現金,一起,晚餐-布克湖,餐費
1741,,2022/7/13,-2190,大戶卡,-,訂宜蘭威斯汀住宿訂金(10/16-10/17),代墊
1742,,2022/7/13,-79,大戶卡,霖,午餐-711,餐費
1743,,2022/7/13,-200,大戶卡,一起,全聯-牛奶+酪梨,家用
1744,,2022/7/13,2540,大戶(軒),-,小舅媽濾心代墊收款,代墊收款
1745,,2022/7/13,-112,嘟嘟卡,霖,機車加油,交通
1746,,2022/7/12,-880,大戶卡,-,公司二吉軒代墊,代墊
1747,,2022/7/12,-400,大戶卡,-,公司龜記代墊,代墊
1748,,2022/7/12,400,現金,-,公司龜記代墊收款,代墊收款
1749,,2022/7/12,880,現金,-,公司二吉軒代墊收款,代墊收款
1750,,2022/7/12,-100,現金,霖,午餐-鐵板牛肉飯,餐費
1751,,2022/7/12,-1718,大戶卡,一起,晚餐-和牛涮,餐費
1752,,2022/7/12,-1880,大戶卡,軒,VVDOUBLE衣服*3,衣物
1753,,2022/7/12,-1717,大戶卡,一起,請肥鑫熊熊吃和牛涮,交際
1754,,2022/7/12,-146,嘟嘟卡,軒,機車加油,交通
1755,,2022/7/11,-2600,大戶卡,-,公司饗泰多代墊,代墊
1756,,2022/7/11,-5080,大戶(軒),-,轉到LINEBANK,洗錢
1757,,2022/7/11,5080,Line Bank,-,大戶軒轉來LINEBANK,洗錢
1758,,2022/7/11,-2540,Line Bank,一起,愛惠浦4HL濾心,家用
1759,,2022/7/11,-2540,Line Bank,-,愛惠浦4HL濾心小舅媽家代墊,代墊
1760,,2022/7/11,5480,現金,-,公司便當代墊收款,代墊收款
1761,,2022/7/11,-8,現金,一起,回寄心疥爽說明書會送項圈活動(郵寄8元),寵物
1762,,2022/7/11,-95,現金,霖,午餐-香酥雞腿飯,餐費
1763,,2022/7/9,-745,大戶卡,一起,晚餐-老又新,餐費
1764,,2022/7/9,-1000,大戶卡,一起,全聯(油、義大利麵、披薩、牛奶),家用
1765,,2022/7/9,-990,現金,一起,咪咪心疥爽*3,寵物
1766,,2022/7/8,-2880,大戶卡,-,公司便當代墊,代墊
1767,,2022/7/8,-95,現金,霖,午餐-親子丼,餐費
1768,,2022/7/8,-2249,華南(軒),-,繳嘟嘟卡,洗錢
1769,,2022/7/8,2249,嘟嘟卡,-,華南軒繳嘟嘟卡,洗錢
1770,,2022/7/7,2620,大戶(軒),-,上官夫婦露營代墊收款,代墊收款
1771,,2022/7/7,-365,現金,一起,晚餐-七里香臭豆腐,餐費
1772,,2022/7/7,-250,現金,軒,機車換機油,交通
1773,,2022/7/7,-9,大戶卡,-,路邊停車代墊,代墊
1774,,2022/7/7,9,現金,-,路邊停車費代墊收款,代墊收款
1775,,2022/7/7,-105,現金,霖,午餐-雞腿飯,餐費
1776,,2022/7/7,-450,大戶卡,-,黃箱雲咖啡豆代墊,代墊
1777,,2022/7/7,450,現金,-,黃湘筠咖啡豆代墊收款,代墊收款
1778,,2022/7/7,-280,現金,軒,午餐-你回來啦啦麵,餐費
1779,,2022/7/6,-95,現金,霖,午餐-小雞飯,餐費
1780,,2022/7/6,-10000,土銀(霖),-,轉去大戶軒,洗錢
1781,,2022/7/6,10000,大戶(軒),-,從土銀霖轉來,洗錢
1782,,2022/7/6,-20000,土銀(霖),-,定存股,洗錢
1783,,2022/7/6,18000,大戶(軒),-,甲廢掛牌,額外收入
1784,,2022/7/6,34891,華南(軒),-,6月薪水,薪資
1785,,2022/7/6,-32642,華南(軒),-,轉去大戶軒,洗錢
1786,,2022/7/6,32642,大戶(軒),-,華南軒轉來,洗錢
1787,,2022/7/6,-908,土銀(霖),一起,網路費,網路
1788,,2022/7/6,-13000,大戶(軒),軒,中央下學期學分費(4/6),進修
1789,,2022/7/6,-680,大戶(軒),一起,7/3瓦斯一桶,瓦斯
1790,,2022/7/6,26,大戶(軒),-,中信繳學費回饋,額外收入
1791,,2022/7/6,-28,現金,一起,寄王品餐卷給晨峰,交際
1792,,2022/7/6,-170,現金,軒,午餐-胡同彭記撒子,餐費
1793,,2022/7/6,-130,嘟嘟卡,霖,機車加油,交通
1794,,2022/7/5,32389,土銀(霖),-,6月薪水,薪資
1795,,2022/7/5,-249,大戶卡,一起,晚餐-梁社漢,餐費
1796,,2022/7/5,-100,現金,霖,午餐-黃金嫩雞飯,餐費
1797,,2022/7/4,-2660,大戶卡,-,公司開飯代墊,代墊
1798,,2022/7/4,-320,大戶卡,-,凱哥滷味代墊,代墊
1799,,2022/7/4,-400,大戶卡,-,幸萱滷味代墊,代墊
1800,,2022/7/4,-471,大戶卡,-,朱朱滷味代墊,代墊
1801,,2022/7/4,-304,大戶卡,一起,食弄七號滷味,家用
1802,,2022/7/4,320,大戶(軒),-,凱哥滷味代墊收款,代墊收款
1803,,2022/7/4,-10,現金,一起,消失的錢,家用
1804,,2022/7/4,2660,現金,-,公司開飯代墊收款,代墊收款
1805,,2022/7/4,-79,大戶卡,霖,午餐-711,餐費
1806,,2022/7/4,-300,大戶卡,一起,牛奶*2,家用
1807,,2022/7/4,-40397,大戶(軒),-,繳大戶卡,洗錢
1808,,2022/7/4,40397,大戶卡,-,大戶軒繳大戶卡,洗錢
1809,,2022/7/4,-121,嘟嘟卡,軒,機車加油,交通
1810,,2022/7/2,-40,現金,軒,點心-豬血糕,餐費
1811,,2022/7/2,-320,現金,一起,午餐-寧記麻辣鴨血,餐費
1812,,2022/7/2,1,現金,-,包包裡撿到1元,額外收入
1813,,2022/7/2,-1500,現金,一起,晚餐-新大阪會客室,餐費
1814,,2022/7/2,-95000,現金,-,存進大戶軒,洗錢
1815,,2022/7/2,95000,大戶(軒),-,現金存入大戶軒,洗錢
1816,,2022/7/2,-48,嘟嘟卡,一起,汽車停車費,交通
1817,,2022/7/1,100000,現金,-,開群年中獎金,額外收入
1818,,2022/7/1,-50,大戶卡,軒,大罐水*2,飲料
1819,,2022/7/1,-110,現金,霖,午餐-炸雞腿便當,餐費
1820,,2022/7/1,-2450,現金,霖,霖機車維修機油+煞車系統,交通
1821,,2022/7/1,869,大戶(軒),-,大戶刷卡回饋,額外收入
1822,,2022/6/30,-370,大戶卡,軒,午餐-迴轉吧燒肉,餐費
1823,,2022/6/30,-65,大戶卡,霖,午餐-711,餐費
1824,,2022/6/30,-911,大戶(軒),一起,淘寶(保溫杯刷神器+肩背帶*2+擦手布+鉛筆盒)運費200,家用
1825,,2022/6/30,-40,現金,霖,早餐-飯糰,餐費
1826,,2022/6/30,-712,大戶卡,霖,魔物獵人崛起,娛樂
1827,,2022/6/30,-712,大戶卡,軒,魔物獵人崛起,娛樂
1828,,2022/6/30,-22,大戶卡,一起,魔物獵人手續費,娛樂
1829,,2022/6/29,-640,現金,一起,晚餐-肥前屋,餐費
1830,,2022/6/29,-79,大戶卡,霖,午餐-711,餐費
1831,,2022/6/28,-3148,大戶(軒),-,轉去linebank,洗錢
1832,,2022/6/28,3148,Line Bank,-,從大戶軒轉來,洗錢
1833,,2022/6/28,-3148,Line Bank,一起,晨峰結婚王品牛排卷*2,交際
1834,,2022/6/28,-605,大戶卡,-,閃電代墊,代墊
1835,,2022/6/28,-649,大戶卡,-,麥當勞代墊,代墊
1836,,2022/6/28,605,現金,-,閃電代墊收款,代墊收款
1837,,2022/6/28,649,現金,-,麥當勞代墊收款,代墊收款
1838,,2022/6/28,-2754,嘟嘟卡,霖,國泰皮膚科回診 鋅拿三個月,醫療
1839,,2022/6/28,-1000,現金,霖,機車換前輪,交通
1840,,2022/6/28,-35,大戶卡,-,幫世勛買可樂代墊,代墊
1841,,2022/6/28,-45,大戶卡,霖,午餐-711,餐費
1842,,2022/6/28,35,現金,-,世勳可樂代墊收款,代墊收款
1843,,2022/6/28,-57,大戶(軒),-,轉去linebank霖,洗錢
1844,,2022/6/28,57,Line Bank,-,大戶軒轉來,洗錢
1845,,2022/6/28,-57,Line Bank,霖,午餐-米粉,餐費
1846,,2022/6/28,-1,現金,霖,午餐-米粉,餐費
1847,,2022/6/28,-112,嘟嘟卡,軒,機車加油,交通
1848,,2022/6/27,-80,現金,軒,午餐-甲上,餐費
1849,,2022/6/27,-90,現金,霖,午餐-油蔥雞絲飯,餐費
1850,,2022/6/27,-120,嘟嘟卡,軒,機車加油,交通
1851,,2022/6/26,-2189,大戶卡,一起,敏敏旭集,交際
1852,,2022/6/26,-4378,大戶卡,一起,晚餐-旭集(六周年),餐費
1853,,2022/6/25,-2370,大戶卡,一起,回送詒雅結婚金耳環(珍愛密碼),交際
1854,,2022/6/25,-400,現金,霖,剪頭髮,衣物
1855,,2022/6/25,-335,現金,一起,午餐-老闆排骨,餐費
1856,,2022/6/25,-28,大戶卡,軒,杜芳子,飲料
1857,,2022/6/25,-65,大戶卡,霖,龜記,飲料
1858,,2022/6/25,-45,現金,軒,下午點心-肉圓,餐費
1859,,2022/6/25,-500,大戶卡,一起,ETAG儲值,交通
1860,,2022/6/24,732,大戶(軒),-,從linebank轉來,洗錢
1861,,2022/6/24,-732,Line Bank,-,轉去大戶軒,洗錢
1862,,2022/6/24,-90,現金,霖,午餐-手工麵,餐費
1863,,2022/6/23,-127,Line Bank,霖,午餐-金仙便當,餐費
1864,,2022/6/23,-150,現金,-,助教皇后吐司,代墊
1865,,2022/6/23,150,大戶(軒),-,助教皇后吐司代墊收款,代墊收款
1866,,2022/6/23,-156,嘟嘟卡,一起,嘟嘟房停車費,交通
1867,,2022/6/23,-1310,嘟嘟卡,一起,汽車加油,交通
1868,,2022/6/23,-500,大戶卡,-,儲值摩斯卡,洗錢
1869,,2022/6/23,500,儲值卡,-,刷卡儲值摩斯,洗錢
1870,,2022/6/23,-200,儲值卡,一起,晚餐-MOS,餐費
1871,,2022/6/23,143,嘟嘟卡,-,嘟嘟卡刷卡現金回饋,額外收入
1872,,2022/6/22,-79,大戶卡,霖,午餐-711,餐費
1873,,2022/6/22,1796,現金,-,工安鞋代墊收款,代墊收款
1874,,2022/6/22,-35173,大戶(霖),-,轉去大戶軒,洗錢
1875,,2022/6/22,35173,大戶(軒),-,從大戶霖轉來,洗錢
1876,,2022/6/22,-1,現金,一起,領藥加購擦手紙,家用
1877,,2022/6/21,-13000,大戶(霖),霖,中央下學期學分費(3/6),進修
1878,,2022/6/21,-50000,大戶(霖),-,轉入大戶軒,洗錢
1879,,2022/6/21,50000,大戶(軒),-,大戶霖轉來,洗錢
1880,,2022/6/21,229,大戶(軒),-,利息存入,額外收入
1881,,2022/6/21,93,Line Bank,-,利息存入,額外收入
1882,,2022/6/21,16,Bankee,-,利息存入,額外收入
1883,,2022/6/21,-618,大戶卡,一起,剃毛刀,家用
1884,,2022/6/21,-65,大戶卡,軒,茶湯會,飲料
1885,,2022/6/21,-45,大戶卡,霖,午餐-711,餐費
1886,,2022/6/21,93,Line Bank,-,利息存入,額外收入
1887,,2022/6/21,185,大戶(霖),-,利息存入,額外收入
1888,,2022/6/21,14,Bankee,-,利息存入,額外收入
1889,,2022/6/21,7,土銀(霖),-,利息,額外收入
1890,,2022/6/20,-90,現金,霖,午餐-油蔥雞絲飯,餐費
1891,,2022/6/20,-25,現金,軒,早餐-凱哥家旁早餐店,餐費
1892,,2022/6/20,-69,現金,軒,午餐-南亞福利社,餐費
1893,,2022/6/20,-123,嘟嘟卡,霖,機車加油,交通
1894,,2022/6/19,-625,現金,一起,午餐-鐵板燒(含佑佑敏敏),餐費
1895,,2022/6/19,-625,現金,一起,鐵板燒(佑佑敏敏),交際
1896,,2022/6/17,-95,現金,霖,午餐-親子丼,餐費
1897,,2022/6/17,-45,現金,軒,早餐-甲上,餐費
1898,,2022/6/17,-100000,大戶(軒),-,買美金3355.37(匯率29.803),洗錢
1899,,2022/6/17,-1796,大戶卡,-,公司工安鞋代墊,代墊
1900,,2022/6/17,-140,大戶卡,軒,機車加油,交通
1901,,2022/6/16,790,現金,-,公司饗泰多代墊收款,代墊收款
1902,,2022/6/16,1083,現金,-,公司加油代墊收款,代墊收款
1903,,2022/6/16,-70,現金,霖,午餐-炒飯加蛋,餐費
1904,,2022/6/15,-790,大戶卡,-,公司饗泰多代墊,代墊
1905,,2022/6/15,-7000,華南(軒),-,轉去大戶軒,洗錢
1906,,2022/6/15,7000,大戶(軒),-,從華南軒轉來,洗錢
1907,,2022/6/15,712,大戶(軒),-,豬 貓砂代墊收款,代墊收款
1908,,2022/6/15,-255,大戶卡,一起,晚餐-鬍鬚張,餐費
1909,,2022/6/15,-100,現金,霖,午餐-鐵板牛肉飯,餐費
1910,,2022/6/14,-282,大戶卡,一起,午餐-梁社漢,餐費
1911,,2022/6/14,-120,大戶卡,一起,龜記,飲料
1912,,2022/6/13,-3380,大戶卡,-,公司饗泰多代墊收款,代墊
1913,,2022/6/13,6531,現金,-,公司汽車保養+饗泰多代墊收款,代墊收款
1914,,2022/6/13,-7000,現金,-,轉去華南軒,洗錢
1915,,2022/6/13,7000,華南(軒),-,現金atm存入,洗錢
1916,,2022/6/13,-79,大戶卡,霖,午餐-711,餐費
1917,,2022/6/12,-960,現金,一起,午餐-鐵板燒,餐費
1918,,2022/6/12,-712,大戶卡,-,豬 貓老闆代墊,代墊
1919,,2022/6/12,-612,大戶卡,一起,貓老闆 貓砂*3,寵物
1920,,2022/6/11,-1022,大戶卡,一起,午餐-萬客什鍋,餐費
1921,,2022/6/11,-515,大戶卡,-,肥樂萬客代墊,代墊
1922,,2022/6/11,515,Line Bank,-,肥樂萬客代墊收款,代墊收款
1923,,2022/6/11,-200,大戶卡,一起,CAFE IN 硬咖啡,飲料
1924,,2022/6/11,-200,大戶卡,一起,牙線棒牛奶,家用
1925,,2022/6/11,-13000,大戶(軒),軒,中央下學期學分費(3/6),進修
1926,,2022/6/11,26,大戶(軒),-,中信繳學費回饋,額外收入
1927,,2022/6/10,-3151,大戶卡,-,公司汽車保養代墊,代墊
1928,,2022/6/10,-1083,嘟嘟卡,-,公司汽車加油代墊,代墊
1929,,2022/6/10,-3000,現金,-,存入大戶軒,洗錢
1930,,2022/6/10,3000,大戶(軒),-,現金存入大戶軒,洗錢
1931,,2022/6/10,-95,現金,霖,午餐-親子丼,餐費
1932,,2022/6/9,-135,嘟嘟卡,軒,機車加油,交通
1933,,2022/6/9,-5345,華南(軒),-,繳嘟嘟卡費,洗錢
1934,,2022/6/9,5345,嘟嘟卡,-,華南軒繳嘟嘟卡費,洗錢
1935,,2022/6/9,-33,大戶卡,軒,儲值看漫畫,娛樂
1936,,2022/6/9,-60,大戶(軒),軒,淘寶鯊魚夾*4,家用
1937,,2022/6/9,-127,嘟嘟卡,霖,機車加油,交通
1938,,2022/6/9,-105,現金,霖,午餐-炸雞腿便當,餐費
1939,,2022/6/8,-1941,大戶卡,一起,咪咪飼料4KG皇家23,寵物
1940,,2022/6/8,-1820,大戶卡,-,公司開飯便當代墊,代墊
1941,,2022/6/8,-90,現金,霖,午餐-手工麵,餐費
1942,,2022/6/8,2610,現金,-,公司便當代墊收款,代墊收款
1943,,2022/6/8,50000,Bankee,-,大戶軒轉到霖bankee,洗錢
1944,,2022/6/8,-50000,大戶(軒),-,轉去霖bankee,洗錢
1945,,2022/6/7,-349,大戶卡,軒,洗面乳dr.wu,家用
1946,,2022/6/7,-50000,大戶(軒),-,轉去bankee,洗錢
1947,,2022/6/7,50000,Bankee,-,從大戶軒轉來,洗錢
1948,,2022/6/7,-790,大戶卡,-,公司開飯便當代墊,代墊
1949,,2022/6/7,-79,大戶卡,霖,午餐-711,餐費
1950,,2022/6/6,3500,華南(軒),-,現金存入華南軒,洗錢
1951,,2022/6/6,-3500,現金,-,存進華南軒,洗錢
1952,,2022/6/6,-90,Line Bank,霖,午餐-油蔥雞絲飯,餐費
1953,,2022/6/6,4000,大戶(軒),-,從土銀霖轉來,洗錢
